date,window_label,lookback_days,position,strategy_return,strategy_return_after_cost,trade,nav
2024-04-17,mom_6m,126,515220,0.01379870129870131,0.01379870129870131,False,4.788573339300964
2024-04-18,mom_6m,126,515220,-0.0008006405124100224,-0.0008006405124100224,False,4.7847394134888726
2024-04-19,mom_6m,126,515220,0.0008012820512821595,0.0008012820512821595,False,4.788573339300964
2024-04-22,mom_6m,126,515220,-0.048839071257005706,-0.048839071257005706,False,4.554703864763447
2024-04-23,mom_6m,126,515220,-0.02946127946127941,-0.02946127946127941,False,4.420516461340282
2024-04-24,mom_6m,126,515220,-0.006071118820468402,-0.006071118820468402,False,4.393678980655649
2024-04-25,mom_6m,126,515220,0.01221640488656206,0.01221640488656206,False,4.4473539420249155
2024-04-26,mom_6m,126,515220,-0.010344827586206917,-0.010344827586206917,False,4.40134683227983
2024-04-29,mom_6m,126,515220,0.002613240418118501,0.002613240418118501,False,4.412848609716102
2024-04-30,mom_6m,126,515220,0.0069504778453519656,0.0069504778453519656,False,4.443520016212826
2024-05-06,mom_6m,126,515220,0.010353753235547991,0.010353753235547991,False,4.4895271259579115
2024-05-07,mom_6m,126,515220,0.00853970964987183,0.00853970964987183,False,4.527866384078815
2024-05-08,mom_6m,126,515220,0.025402201524132195,0.025402201524132195,False,4.642884158441529
2024-05-09,mom_6m,126,515220,0.0,0.0,False,4.642884158441529
2024-05-10,mom_6m,126,515220,0.002477291494632494,0.002477291494632494,False,4.6543859358778
2024-05-13,mom_6m,126,515220,-0.012355848434925765,-0.012355848434925765,False,4.596877048696443
2024-05-14,mom_6m,126,515220,-0.01751459549624701,-0.01751459549624701,False,4.516364606642544
2024-05-15,mom_6m,126,515220,0.004244482173175079,0.004244482173175079,False,4.535534235702997
2024-05-16,mom_6m,126,515220,-0.0033812341504648735,-0.0033812341504648735,False,4.520198532454636
2024-05-17,mom_6m,126,515220,0.007633587786259444,0.007633587786259444,False,4.554703864763449
2024-05-20,mom_6m,126,515220,0.03703703703703698,0.03703703703703698,False,4.723396600495429
2024-05-21,mom_6m,126,515220,0.005681818181818343,0.005681818181818343,False,4.7502340811800625
2024-05-22,mom_6m,126,515220,0.0,0.0,False,4.7502340811800625
2024-05-23,mom_6m,126,515220,-0.0177562550443906,-0.0177562550443906,False,4.665887713314073
2024-05-24,mom_6m,126,515220,-0.0024650780608053147,-0.0024650780608053147,False,4.6543859358778015
2024-05-27,mom_6m,126,515220,0.02388797364085682,0.02388797364085682,False,4.7655697844284255
2024-05-28,mom_6m,126,515220,0.0032180209171359664,0.0032180209171359664,False,4.780905487676788
2024-05-29,mom_6m,126,515220,0.012028869286287103,0.012028869286287103,False,4.838414374858145
2024-05-30,mom_6m,126,515220,-0.023771790808240878,-0.023771790808240878,False,4.723396600495431
2024-05-31,mom_6m,126,515220,0.007305194805194981,0.007305194805194981,False,4.757901932804246
2024-06-03,mom_6m,126,515220,-0.006446414182111226,-0.006446414182111226,False,4.7272305263075225
2024-06-04,mom_6m,126,515220,-0.017031630170316392,-0.017031630170316392,False,4.646718084253623
2024-06-05,mom_6m,126,515220,-0.011551155115511524,-0.011551155115511524,False,4.593043122884357
2024-06-06,mom_6m,126,515220,0.01252086811352271,0.01252086811352271,False,4.650552010065714
2024-06-07,mom_6m,126,515220,0.009068425391590917,0.009068425391590917,False,4.692725193998708
2024-06-11,mom_6m,126,515220,-0.016339869281045805,-0.016339869281045805,False,4.6160466777568985
2024-06-12,mom_6m,126,515220,0.038205980066445155,0.038205980066445155,False,4.7924072651130585
2024-06-13,mom_6m,126,515220,-0.013599999999999945,-0.013599999999999945,False,4.727230526307521
2024-06-14,mom_6m,126,515220,-0.008921330089213364,-0.008921330089213364,False,4.685057342374526
2024-06-17,mom_6m,126,515220,-0.02454991816693941,-0.02454991816693941,False,4.570039568011812
2024-06-18,mom_6m,126,515220,0.000838926174496768,0.000838926174496768,False,4.573873493823903
2024-06-19,mom_6m,126,515220,-0.0033528918692372622,-0.0033528918692372622,False,4.558537790575541
2024-06-20,mom_6m,126,515220,0.007569386038687842,0.007569386038687842,False,4.593043122884355
2024-06-21,mom_6m,126,515220,-0.01001669449081799,-0.01001669449081799,False,4.5470360131392695
2024-06-24,mom_6m,126,515220,-0.02613827993254636,-0.02613827993254636,False,4.428184312964466
2024-06-25,mom_6m,126,515220,-0.0025974025974027093,-0.0025974025974027093,False,4.416682535528194
2024-06-26,mom_6m,126,515220,0.0008680555555555802,0.0008680555555555802,False,4.420516461340284
2024-06-27,mom_6m,126,515220,-0.011274934952298477,-0.011274934952298477,False,4.370675425783108
2024-06-28,mom_6m,126,515220,0.009649122807017685,0.009649122807017685,False,4.412848609716103
2024-07-01,mom_6m,126,512800,0.012820512820512775,0.012620512820512774,True,4.468541022170007
2024-07-02,mom_6m,126,512800,0.012658227848101333,0.012658227848101333,False,4.525104832577223
2024-07-03,mom_6m,126,512800,-0.0078125,-0.0078125,False,4.489752451072714
2024-07-04,mom_6m,126,512800,0.0015748031496063408,0.0015748031496063408,False,4.496822927373616
2024-07-05,mom_6m,126,512800,-0.020440251572327095,-0.020440251572327095,False,4.404906735461891
2024-07-08,mom_6m,126,512800,0.006420545746388395,0.006420545746388395,False,4.433188640665499
2024-07-09,mom_6m,126,512800,0.009569377990430672,0.009569377990430672,False,4.4756114984709106
2024-07-10,mom_6m,126,512800,0.004739336492890933,0.004739336492890933,False,4.496822927373616
2024-07-11,mom_6m,126,512800,-0.0062893081761006275,-0.0062893081761006275,False,4.468541022170008
2024-07-12,mom_6m,126,512800,0.020569620253164667,0.020569620253164667,False,4.560457214081733
2024-07-15,mom_6m,126,512800,0.010852713178294504,0.010852713178294504,False,4.6099505481880465
2024-07-16,mom_6m,126,512800,-0.0030674846625766694,-0.0030674846625766694,False,4.595809595586243
2024-07-17,mom_6m,126,512800,0.007692307692307665,0.007692307692307665,False,4.631161977090752
2024-07-18,mom_6m,126,512800,-0.0015267175572518665,-0.0015267175572518665,False,4.62409150078985
2024-07-19,mom_6m,126,512800,-0.003058103975535187,-0.003058103975535187,False,4.6099505481880465
2024-07-22,mom_6m,126,512800,-0.016871165644171793,-0.016871165644171793,False,4.532175308878125
2024-07-23,mom_6m,126,512800,0.009360374414976613,0.009360374414976613,False,4.574598166683537
2024-07-24,mom_6m,126,512800,0.0015455950540959051,0.0015455950540959051,False,4.5816686429844395
2024-07-25,mom_6m,126,512800,-0.0092592592592593,-0.0092592592592593,False,4.539245785179028
2024-07-26,mom_6m,126,512800,-0.014018691588785104,-0.014018691588785104,False,4.4756114984709106
2024-07-29,mom_6m,126,512800,0.014218009478673022,0.014218009478673022,False,4.539245785179028
2024-07-30,mom_6m,126,512800,-0.004672897196261738,-0.004672897196261738,False,4.518034356276321
2024-07-31,mom_6m,126,512800,-0.0015649452269170805,-0.0015649452269170805,False,4.510963879975419
2024-08-01,mom_6m,126,512800,0.0015673981191222097,0.0015673981191222097,False,4.5180343562763206
2024-08-02,mom_6m,126,512800,-0.0046948356807511304,-0.0046948356807511304,False,4.496822927373615
2024-08-05,mom_6m,126,512800,-0.009433962264150941,-0.009433962264150941,False,4.454400069568203
2024-08-06,mom_6m,126,512800,-0.00952380952380949,-0.00952380952380949,False,4.4119772117627925
2024-08-07,mom_6m,126,512800,0.0016025641025640969,0.0016025641025640969,False,4.419047688063694
2024-08-08,mom_6m,126,512800,0.0032000000000000917,0.0032000000000000917,False,4.433188640665498
2024-08-09,mom_6m,126,512800,0.004784688995215225,0.004784688995215225,False,4.454400069568203
2024-08-12,mom_6m,126,512800,-0.0031746031746031633,-0.0031746031746031633,False,4.440259116966399
2024-08-13,mom_6m,126,512800,0.004777070063694211,0.004777070063694211,False,4.461470545869105
2024-08-14,mom_6m,126,512800,-0.0015847860538826808,-0.0015847860538826808,False,4.454400069568203
2024-08-15,mom_6m,126,512800,0.014285714285714235,0.014285714285714235,False,4.5180343562763206
2024-08-16,mom_6m,126,512800,0.012519561815336422,0.012519561815336422,False,4.574598166683535
2024-08-19,mom_6m,126,512800,0.01700154559505407,0.01700154559505407,False,4.6523734059934565
2024-08-20,mom_6m,126,512800,0.001519756838905817,0.001519756838905817,False,4.659443882294359
2024-08-21,mom_6m,126,512800,-0.006069802731411222,-0.006069802731411222,False,4.631161977090751
2024-08-22,mom_6m,126,512800,0.009160305343511421,0.009160305343511421,False,4.673584834896162
2024-08-23,mom_6m,126,512800,0.00605143721633894,0.00605143721633894,False,4.70186674009977
2024-08-26,mom_6m,126,512800,0.0,0.0,False,4.70186674009977
2024-08-27,mom_6m,126,512800,0.003007518796992459,0.003007518796992459,False,4.716007692701574
2024-08-28,mom_6m,126,512800,-0.005997001499250421,-0.005997001499250421,False,4.687725787497966
2024-08-29,mom_6m,126,512800,-0.03318250377073906,-0.03318250377073906,False,4.532175308878124
2024-08-30,mom_6m,126,512800,-0.020280811232449292,-0.020280811232449292,False,4.4402591169663985
2024-09-02,mom_6m,126,512800,0.0,0.0,False,4.4402591169663985
2024-09-03,mom_6m,126,512800,-0.017515923566879033,-0.017515923566879033,False,4.362483877656477
2024-09-04,mom_6m,126,512800,-0.0032414910858995505,-0.0032414910858995505,False,4.3483429250546735
2024-09-05,mom_6m,126,512800,-0.001626016260162566,-0.001626016260162566,False,4.341272448753772
2024-09-06,mom_6m,126,512800,0.0032573289902280145,0.0032573289902280145,False,4.355413401355576
2024-09-09,mom_6m,126,512800,-0.017857142857142905,-0.017857142857142905,False,4.277638162045655
2024-09-10,mom_6m,126,512800,0.006611570247933907,0.006611570247933907,False,4.305920067249263
2024-09-11,mom_6m,126,512800,-0.02298850574712641,-0.02298850574712641,False,4.206933399036636
2024-09-12,mom_6m,126,512800,0.006722689075630228,0.006722689075630228,False,4.235215304240244
2024-09-13,mom_6m,126,512800,-0.0033388981636059967,-0.0033388981636059967,False,4.22107435163844
2024-09-18,mom_6m,126,512800,0.011725293132328396,0.011725293132328396,False,4.270567685744754
2024-09-19,mom_6m,126,512800,0.0,0.0,False,4.270567685744754
2024-09-20,mom_6m,126,512800,0.008278145695364225,0.008278145695364225,False,4.3059200672492635
2024-09-23,mom_6m,126,512800,0.014778325123152802,0.014778325123152802,False,4.369554353957381
2024-09-24,mom_6m,126,512800,0.04045307443365709,0.04045307443365709,False,4.546316261479929
2024-09-25,mom_6m,126,512800,0.018662519440124425,0.018662519440124425,False,4.631161977090752
2024-09-26,mom_6m,126,512800,0.03816793893129766,0.03816793893129766,False,4.8079238846133
2024-09-27,mom_6m,126,512800,0.013235294117647012,0.013235294117647012,False,4.871558171321417
2024-09-30,mom_6m,126,512800,0.026124818577648812,0.026124818577648812,False,4.998826744737651
2024-10-08,mom_6m,126,512880,0.10027100271002709,0.10007100271002708,True,5.499064349457249
2024-10-09,mom_6m,126,512880,-0.03201970443349744,-0.03201970443349744,False,5.322985934326844
2024-10-10,mom_6m,126,512880,-0.055979643765903364,-0.055979643765903364,False,5.0250070779523135
2024-10-11,mom_6m,126,512880,0.0026954177897575704,0.0026954177897575704,False,5.038551571423884
2024-10-14,mom_6m,126,512880,0.007168458781362075,0.007168458781362075,False,5.074670220681403
2024-10-15,mom_6m,126,512880,-0.032918149466192315,-0.032918149466192315,False,4.907621467865377
2024-10-16,mom_6m,126,512880,0.0064397424103037615,0.0064397424103037615,False,4.9392252859657075
2024-10-17,mom_6m,126,512880,-0.005484460694698323,-0.005484460694698323,False,4.912136299022569
2024-10-18,mom_6m,126,512880,0.07444852941176472,0.07444852941176472,False,5.277837622754948
2024-10-21,mom_6m,126,512880,-0.027373823781009388,-0.027373823781009388,False,5.133363025724872
2024-10-22,mom_6m,126,512880,0.0079155672823219,0.0079155672823219,False,5.173996506139581
2024-10-23,mom_6m,126,512880,-0.005235602094240788,-0.005235602094240788,False,5.146907519196442
2024-10-24,mom_6m,126,512880,-0.0017543859649122862,-0.0017543859649122862,False,5.137877856882062
2024-10-25,mom_6m,126,512880,0.00790861159929701,0.00790861159929701,False,5.17851133729677
2024-10-28,mom_6m,126,512880,0.0017436791630340842,0.0017436791630340842,False,5.187540999611151
2024-10-29,mom_6m,126,512880,-0.011314186248912228,-0.011314186248912228,False,5.128848194567682
2024-10-30,mom_6m,126,512880,-0.002640845070422393,-0.002640845070422393,False,5.115303701096113
2024-10-31,mom_6m,126,512880,0.029126213592232997,0.029126213592232997,False,5.264293129283378
2024-11-01,mom_6m,126,512480,-0.04361054766734285,-0.043810547667342846,True,5.033661564208043
2024-11-04,mom_6m,126,512480,0.016967126193001114,0.016967126193001114,False,5.11906833518082
2024-11-05,mom_6m,126,512480,0.05005213764337846,0.05005213764337846,False,5.375288648099151
2024-11-06,mom_6m,126,512480,0.010923535253227534,0.010923535253227534,False,5.434005803142935
2024-11-07,mom_6m,126,512480,0.03045186640471509,0.03045186640471509,False,5.5994814219026905
2024-11-08,mom_6m,126,512480,0.006673021925643674,0.006673021925643674,False,5.6368468842032815
2024-11-11,mom_6m,126,512480,0.061553030303030276,0.061553030303030276,False,5.983811891280188
2024-11-12,mom_6m,126,512480,-0.02408563782337192,-0.02408563782337192,False,5.839687965263627
2024-11-13,mom_6m,126,512480,0.000914076782449591,0.000914076782449591,False,5.845025888449425
2024-11-14,mom_6m,126,512480,-0.040182648401826504,-0.040182648401826504,False,5.610157268274288
2024-11-15,mom_6m,126,512480,-0.04091341579448138,-0.04091341579448138,False,5.38062657128495
2024-11-18,mom_6m,126,512480,-0.024801587301587324,-0.024801587301587324,False,5.247178491639986
2024-11-19,mom_6m,126,512480,0.034587995930823956,0.034587995930823956,False,5.428667879957137
2024-11-20,mom_6m,126,512480,0.0,0.0,False,5.428667879957137
2024-11-21,mom_6m,126,512480,0.004916420845624492,0.004916420845624492,False,5.455357495886131
2024-11-22,mom_6m,126,512480,-0.04207436399217224,-0.04207436399217224,False,5.225826798896792
2024-11-25,mom_6m,126,512480,-0.011235955056179803,-0.011235955056179803,False,5.167109643853007
2024-11-26,mom_6m,126,512480,-0.009297520661157077,-0.009297520661157077,False,5.11906833518082
2024-11-27,mom_6m,126,512480,0.03232533889468203,0.03232533889468203,False,5.2845439539405765
2024-11-28,mom_6m,126,512480,-0.002020202020202033,-0.002020202020202033,False,5.27386810756898
2024-11-29,mom_6m,126,512480,0.01720647773279338,0.01720647773279338,False,5.364612801727555
2024-12-02,mom_6m,126,512480,0.008955223880597218,0.008955223880597218,False,5.4126541103997425
2024-12-03,mom_6m,126,512480,-0.012820512820512886,-0.012820512820512886,False,5.343261108984361
2024-12-04,mom_6m,126,512480,0.0019980019980019303,0.0019980019980019303,False,5.353936955355958
2024-12-05,mom_6m,126,512480,-0.0009970089730806375,-0.0009970089730806375,False,5.34859903217016
2024-12-06,mom_6m,126,512480,0.010978043912175606,0.010978043912175606,False,5.407316187213944
2024-12-09,mom_6m,126,512480,-0.016781836130305927,-0.016781836130305927,False,5.316571493055369
2024-12-10,mom_6m,126,512480,0.010040160642570184,0.010040160642570184,False,5.369950724913354
2024-12-11,mom_6m,126,512480,0.001988071570576455,0.001988071570576455,False,5.38062657128495
2024-12-12,mom_6m,126,512480,0.004960317460317443,0.004960317460317443,False,5.407316187213943
2024-12-13,mom_6m,126,512480,-0.01382033563672247,-0.01382033563672247,False,5.332585262612763
2024-12-16,mom_6m,126,512480,-0.019019019019019034,-0.019019019019019034,False,5.231164722082591
2024-12-17,mom_6m,126,512480,-0.010204081632653073,-0.010204081632653073,False,5.177785490224605
2024-12-18,mom_6m,126,512480,0.02989690721649496,0.02989690721649496,False,5.332585262612763
2024-12-19,mom_6m,126,512480,0.019019019019019145,0.019019019019019145,False,5.434005803142937
2024-12-20,mom_6m,126,512480,0.03339882121807469,0.03339882121807469,False,5.615495191460089
2024-12-23,mom_6m,126,512480,-0.017110266159695797,-0.017110266159695797,False,5.519412574115715
2024-12-24,mom_6m,126,512480,0.01547388781431347,0.01547388781431347,False,5.604819345088493
2024-12-25,mom_6m,126,512480,-0.0019047619047618536,-0.0019047619047618536,False,5.594143498716896
2024-12-26,mom_6m,126,512480,0.01908396946564883,0.01908396946564883,False,5.700901962432868
2024-12-27,mom_6m,126,512480,-0.011235955056179803,-0.011235955056179803,False,5.636846884203285
2024-12-30,mom_6m,126,512480,0.0009469696969695018,0.0009469696969695018,False,5.642184807389082
2024-12-31,mom_6m,126,512480,-0.045411542100283864,-0.045411542100283864,False,5.385964494470751
2025-01-02,mom_6m,126,512880,-0.05470085470085462,-0.054900854700854616,True,5.090270440335851
2025-01-03,mom_6m,126,512880,-0.027124773960217063,-0.027124773960217063,False,4.952198005245366
2025-01-06,mom_6m,126,512880,0.0009293680297397522,0.0009293680297397522,False,4.956800419748382
2025-01-07,mom_6m,126,512880,0.011142061281337101,0.011142061281337101,False,5.012029393784576
2025-01-08,mom_6m,126,512880,-0.011019283746556474,-0.011019283746556474,False,4.956800419748382
2025-01-09,mom_6m,126,512880,-0.00371402042711233,-0.00371402042711233,False,4.938390761736318
2025-01-10,mom_6m,126,512880,-0.017707362534948645,-0.017707362534948645,False,4.850944886179011
2025-01-13,mom_6m,126,512880,0.002846299810246533,0.002846299810246533,False,4.864752129688059
2025-01-14,mom_6m,126,512880,0.04351939451277209,0.04351939451277209,False,5.0764631968268015
2025-01-15,mom_6m,126,512880,-0.011786038077969074,-0.011786038077969074,False,5.016631808287592
2025-01-16,mom_6m,126,512880,0.0018348623853210455,0.0018348623853210455,False,5.025836637293624
2025-01-17,mom_6m,126,512880,0.001831501831501825,0.001831501831501825,False,5.035041466299656
2025-01-20,mom_6m,126,512880,0.004570383912248621,0.004570383912248621,False,5.058053538814737
2025-01-21,mom_6m,126,512880,0.0036396724294813776,0.0036396724294813776,False,5.0764631968268015
2025-01-22,mom_6m,126,512880,-0.005439709882139598,-0.005439709882139598,False,5.048848709808705
2025-01-23,mom_6m,126,512880,0.003646308113035568,0.003646308113035568,False,5.067258367820769
2025-01-24,mom_6m,126,512880,0.01180744777475029,0.01180744777475029,False,5.12708975635998
2025-01-27,mom_6m,126,512880,-0.025134649910233398,-0.025134649910233398,False,4.998222150275528
2025-02-05,mom_6m,126,515230,0.08163265306122436,0.08143265306122435,True,5.405240640561842
2025-02-06,mom_6m,126,515230,0.02594339622641506,0.02594339622641506,False,5.545470940199059
2025-02-07,mom_6m,126,515230,0.025287356321839205,0.025287356321839205,False,5.685701239836277
2025-02-10,mom_6m,126,515230,0.03363228699551568,0.03363228699551568,False,5.87692437570521
2025-02-11,mom_6m,126,515230,-0.01193058568329719,-0.01193058568329719,False,5.806809225886601
2025-02-12,mom_6m,126,515230,0.034028540065861534,0.034028540065861534,False,6.004406466284498
2025-02-13,mom_6m,126,515230,-0.020169851380042347,-0.020169851380042347,False,5.883298480234174
2025-02-14,mom_6m,126,515230,0.0411700975081255,0.0411700975081255,False,6.125514452334822
2025-02-17,mom_6m,126,515230,-0.00624349635796051,-0.00624349635796051,False,6.087269825161035
2025-02-18,mom_6m,126,515230,-0.03874345549738212,-0.03874345549738212,False,5.851427957589351
2025-02-19,mom_6m,126,515230,0.02941176470588225,0.02941176470588225,False,6.02352877987139
2025-02-20,mom_6m,126,515230,-0.004232804232804255,-0.004232804232804255,False,5.9980323617555324
2025-02-21,mom_6m,126,515230,0.04144527098831041,0.04144527098831041,False,6.246622438385146
2025-02-24,mom_6m,126,515230,-0.003061224489795955,-0.003061224489795955,False,6.227500124798253
2025-02-25,mom_6m,126,515230,-0.0214943705220062,-0.0214943705220062,False,6.093643929689999
2025-02-26,mom_6m,126,515230,0.008368200836819994,0.008368200836819994,False,6.144636765921714
2025-02-27,mom_6m,126,515230,-0.028008298755186622,-0.028008298755186622,False,5.9725359436396745
2025-02-28,mom_6m,126,515230,-0.05442902881536826,-0.05442902881536826,False,5.647456612662488
2025-03-03,mom_6m,126,515230,0.01241534988713311,0.01241534988713311,False,5.717571762481096
2025-03-04,mom_6m,126,515230,0.01449275362318847,0.01449275362318847,False,5.800435121357634
2025-03-05,mom_6m,126,515230,0.00879120879120876,0.00879120879120876,False,5.851427957589349
2025-03-06,mom_6m,126,515230,0.06644880174291923,0.06644880174291923,False,6.2402483338561785
2025-03-07,mom_6m,126,515230,-0.019407558733401498,-0.019407558733401498,False,6.119140347805854
2025-03-10,mom_6m,126,515230,-0.029166666666666563,-0.029166666666666563,False,5.940665420994851
2025-03-11,mom_6m,126,515230,-0.0032188841201716833,-0.0032188841201716833,False,5.921543107407957
2025-03-12,mom_6m,126,515230,0.0032292787944026013,0.0032292787944026013,False,5.940665420994851
2025-03-13,mom_6m,126,515230,-0.02145922746781115,-0.02145922746781115,False,5.813183330415562
2025-03-14,mom_6m,126,515230,0.019736842105263275,0.019736842105263275,False,5.927917211936922
2025-03-17,mom_6m,126,515230,-0.004301075268817178,-0.004301075268817178,False,5.902420793821064
2025-03-18,mom_6m,126,515230,0.002159827213822796,0.002159827213822796,False,5.915169002878993
2025-03-19,mom_6m,126,515230,-0.017241379310344862,-0.017241379310344862,False,5.813183330415562
2025-03-20,mom_6m,126,515230,-0.010964912280701733,-0.010964912280701733,False,5.749442285125918
2025-03-21,mom_6m,126,515230,-0.033259423503326,-0.033259423503326,False,5.558219149256985
2025-03-24,mom_6m,126,515230,-0.012614678899082632,-0.012614678899082632,False,5.488103999438375
2025-03-25,mom_6m,126,515230,-0.015098722415795574,-0.015098722415795574,False,5.405240640561837
2025-03-26,mom_6m,126,515230,-0.001179245283018826,-0.001179245283018826,False,5.398866536032873
2025-03-27,mom_6m,126,515230,0.0,0.0,False,5.398866536032873
2025-03-28,mom_6m,126,515230,-0.005903187721369552,-0.005903187721369552,False,5.366996013388051
2025-03-31,mom_6m,126,515230,-0.0035629453681710332,-0.0035629453681710332,False,5.347873699801157
2025-04-01,mom_6m,126,515230,-0.011918951132300348,-0.011918951132300348,False,5.284132654511513
2025-04-02,mom_6m,126,515230,0.006031363088057962,0.006031363088057962,False,5.316003177156335
2025-04-03,mom_6m,126,515230,-0.003597122302158251,-0.003597122302158251,False,5.296880863569442
2025-04-07,mom_6m,126,515230,-0.09987966305655838,-0.09987966305655838,False,4.767830187665394
2025-04-08,mom_6m,126,515230,-0.005347593582887722,-0.005347593582887722,False,4.7423337695495364
2025-04-09,mom_6m,126,515230,0.03629032258064524,0.03629032258064524,False,4.914434591831577
2025-04-10,mom_6m,126,515230,0.009079118028534339,0.009079118028534339,False,4.959053323534327
2025-04-11,mom_6m,126,515230,0.010282776349614497,0.010282776349614497,False,5.010046159766043
2025-04-14,mom_6m,126,515230,0.0025445292620864812,0.0025445292620864812,False,5.022794368823972
2025-04-15,mom_6m,126,515230,-0.011421319796954377,-0.011421319796954377,False,4.9654274280632915
2025-04-16,mom_6m,126,515230,-0.010269576379974388,-0.010269576379974388,False,4.914434591831576
2025-04-17,mom_6m,126,515230,0.011673151750972721,0.011673151750972721,False,4.971801532592256
2025-04-18,mom_6m,126,515230,0.0,0.0,False,4.971801532592256
2025-04-21,mom_6m,126,515230,0.023076923076922995,0.023076923076922995,False,5.086535414113615
2025-04-22,mom_6m,126,515230,-0.011278195488721776,-0.011278195488721776,False,5.029168473352935
2025-04-23,mom_6m,126,515230,0.0025348542458809575,0.0025348542458809575,False,5.041916682410864
2025-04-24,mom_6m,126,515230,-0.01896333754740831,-0.01896333754740831,False,4.946305114476398
2025-04-25,mom_6m,126,515230,0.011597938144329856,0.011597938144329856,False,5.003672055237078
2025-04-28,mom_6m,126,515230,-0.007643312101910826,-0.007643312101910826,False,4.9654274280632915
2025-04-29,mom_6m,126,515230,0.005134788189987249,0.005134788189987249,False,4.990923846179149
2025-04-30,mom_6m,126,515230,0.026819923371647514,0.026819923371647514,False,5.124780041287402
2025-05-06,mom_6m,126,512480,0.016981132075471805,0.016781132075471807,True,5.2107796520179885
2025-05-07,mom_6m,126,512480,-0.005565862708719838,-0.005565862708719838,False,5.181777167869465
2025-05-08,mom_6m,126,512480,-0.003731343283582045,-0.003731343283582045,False,5.162442178437117
2025-05-09,mom_6m,126,512480,-0.023408239700374645,-0.023408239700374645,False,5.041598494484937
2025-05-12,mom_6m,126,512480,0.006711409395973256,0.006711409395973256,False,5.075434725991548
2025-05-13,mom_6m,126,512480,-0.006666666666666821,-0.006666666666666821,False,5.041598494484937
2025-05-14,mom_6m,126,512480,0.003835091083413289,0.003835091083413289,False,5.060933483917286
2025-05-15,mom_6m,126,512480,-0.021012416427889202,-0.021012416427889202,False,4.954591042039368
2025-05-16,mom_6m,126,512480,-0.0019512195121951237,-0.0019512195121951237,False,4.944923547323194
2025-05-19,mom_6m,126,512480,0.004887585532747041,0.004887585532747041,False,4.969092284113631
2025-05-20,mom_6m,126,512480,0.0038910505836575737,0.0038910505836575737,False,4.98842727354598
2025-05-21,mom_6m,126,512480,-0.009689922480620172,-0.009689922480620172,False,4.940089799965108
2025-05-22,mom_6m,126,512480,-0.004892367906066619,-0.004892367906066619,False,4.915921063174672
2025-05-23,mom_6m,126,512480,-0.012782694198623323,-0.012782694198623323,False,4.853082347519539
2025-05-26,mom_6m,126,512480,0.008964143426294813,0.008964143426294813,False,4.8965860737423235
2025-05-27,mom_6m,126,512480,-0.01579466929911144,-0.01579466929911144,False,4.819246116012929
2025-05-28,mom_6m,126,512480,-0.007021063189568744,-0.007021063189568744,False,4.785409884506318
2025-05-29,mom_6m,126,512480,0.021212121212121016,0.021212121212121016,False,4.8869185790261485
2025-05-30,mom_6m,126,512480,-0.014836795252225476,-0.014836795252225476,False,4.814412368654841
2025-06-03,mom_6m,126,512800,0.01732673267326712,0.01712673267326712,True,4.896867522271663
2025-06-04,mom_6m,126,512800,0.0012165450121655041,0.0012165450121655041,False,4.902824782031118
2025-06-05,mom_6m,126,512800,-0.007290400972053468,-0.007290400972053468,False,4.867081223474391
2025-06-06,mom_6m,126,512800,0.00244798041615657,0.00244798041615657,False,4.8789957429932995
2025-06-09,mom_6m,126,512800,0.00366300366300365,0.00366300366300365,False,4.8968675222716636
2025-06-10,mom_6m,126,512800,0.0048661800486617945,0.0048661800486617945,False,4.920696561309482
2025-06-11,mom_6m,126,512800,0.00363196125907983,0.00363196125907983,False,4.938568340587845
2025-06-12,mom_6m,126,512800,0.003618817852834688,0.003618817852834688,False,4.956440119866208
2025-06-13,mom_6m,126,512800,-0.008413461538461564,-0.008413461538461564,False,4.914739301550026
2025-06-16,mom_6m,126,512800,0.0121212121212122,0.0121212121212122,False,4.974311899144572
2025-06-17,mom_6m,126,512800,-0.0023952095808382756,-0.0023952095808382756,False,4.9623973796256635
2025-06-18,mom_6m,126,512800,0.010804321728691502,0.010804321728691502,False,5.016012717460755
2025-06-19,mom_6m,126,512800,-0.001187648456057011,-0.001187648456057011,False,5.0100554577013
2025-06-20,mom_6m,126,512800,0.010701545778834642,0.010701545778834642,False,5.0636707955363915
2025-06-23,mom_6m,126,512800,0.012941176470588234,0.012941176470588234,False,5.1292006528903915
2025-06-24,mom_6m,126,512800,0.0023228803716608404,0.0023228803716608404,False,5.1411151724093
2025-06-25,mom_6m,126,512800,0.010428736964078755,0.010428736964078755,False,5.1947305102443915
2025-06-26,mom_6m,126,512800,0.010321100917431103,0.010321100917431103,False,5.248345848079482
2025-06-27,mom_6m,126,512800,-0.02724177071509648,-0.02724177071509648,False,5.105371613852572
2025-06-30,mom_6m,126,512800,-0.001166861143523934,-0.001166861143523934,False,5.099414354093118
2025-07-01,mom_6m,126,512800,0.015186915887850372,0.015186915887850372,False,5.176858730966027
2025-07-02,mom_6m,126,512800,0.004602991944764101,0.004602991944764101,False,5.200687770003845
2025-07-03,mom_6m,126,512800,0.0,0.0,False,5.200687770003845
2025-07-04,mom_6m,126,512800,0.01832760595647187,0.01832760595647187,False,5.296003926155118
2025-07-07,mom_6m,126,512800,0.0056242969628796935,0.0056242969628796935,False,5.3257902249523905
